ticket_id,customer_id,category,priority,created_date,resolved_date,resolution_time_hours,satisfaction_score,status,ticket_month
TKT_009930,CUST_04036,Feature Request,Medium,2023-11-03,2023-11-04,24.0,4.0,Resolved,2023-11
TKT_009931,CUST_02772,Technical,High,2023-08-30,2023-08-30,15.0,4.0,Resolved,2023-08
TKT_009932,CUST_08064,Technical,Medium,2022-07-23,2022-07-24,34.0,3.0,Resolved,2022-07
TKT_009933,CUST_06872,Feature Request,Medium,2023-10-24,2023-10-25,35.0,3.0,Resolved,2023-10
TKT_009934,CUST_04773,Feature Request,High,2022-08-03,2022-08-03,18.0,3.0,Resolved,2022-08
TKT_009935,CUST_06065,Technical,Medium,2022-03-25,2022-03-25,18.0,5.0,Resolved,2022-03
TKT_009936,CUST_07161,Technical,Critical,2024-01-22,2024-01-22,9.0,4.0,Resolved,2024-01
TKT_009937,CUST_04956,Account,Medium,2022-11-12,2022-11-12,22.0,4.0,Resolved,2022-11
TKT_009938,CUST_09360,Billing,Critical,2023-02-10,2023-02-10,9.0,3.0,Resolved,2023-02
TKT_009939,CUST_04350,Bug Report,Critical,2023-09-18,2023-09-18,10.0,3.0,Resolved,2023-09
TKT_009940,CUST_03446,Technical,Low,2023-08-26,2023-08-27,44.0,3.0,Resolved,2023-08
TKT_009941,CUST_03861,Technical,Medium,2023-02-28,2023-03-01,47.0,3.0,Resolved,2023-02
TKT_009942,CUST_01418,Feature Request,High,2023-06-23,2023-06-23,7.0,5.0,Resolved,2023-06
TKT_009943,CUST_09257,Feature Request,Low,2023-08-20,2023-08-22,61.0,3.0,Resolved,2023-08
TKT_009944,CUST_02883,Bug Report,Critical,2022-08-23,2022-08-23,12.0,2.0,Resolved,2022-08
TKT_009945,CUST_05337,Billing,Medium,2023-09-30,2023-09-30,10.0,5.0,Resolved,2023-09
TKT_009946,CUST_05891,Technical,High,2023-01-13,2023-01-13,21.0,3.0,Resolved,2023-01
TKT_009947,CUST_03538,Technical,Low,2023-06-04,2023-06-06,52.0,4.0,Resolved,2023-06
TKT_009948,CUST_07257,Feature Request,Medium,2023-10-23,2023-10-24,26.0,4.0,Resolved,2023-10
TKT_009949,CUST_07769,Feature Request,Low,2023-04-26,2023-04-28,68.0,3.0,Resolved,2023-04
TKT_009950,CUST_03054,Billing,High,2024-03-13,2024-03-13,10.0,3.0,Resolved,2024-03
TKT_009951,CUST_09024,Bug Report,Critical,2022-09-25,2022-09-25,10.0,3.0,Resolved,2022-09
TKT_009952,CUST_00554,Bug Report,High,2024-03-09,2024-03-09,20.0,3.0,Resolved,2024-03
TKT_009953,CUST_01913,Technical,Low,2023-03-21,2023-03-22,27.0,4.0,Resolved,2023-03
TKT_009954,CUST_09063,Technical,Medium,2023-10-05,2023-10-06,43.0,4.0,Resolved,2023-10
TKT_009955,CUST_03623,Account,Medium,2024-03-18,2024-03-18,16.0,4.0,Resolved,2024-03
TKT_009956,CUST_05001,Billing,Low,2024-01-25,2024-01-26,45.0,3.0,Resolved,2024-01
TKT_009957,CUST_00147,Billing,Critical,2022-08-21,2022-08-21,12.0,2.0,Resolved,2022-08
TKT_009958,CUST_03331,Feature Request,Critical,2023-09-09,2023-09-09,2.0,5.0,Resolved,2023-09
TKT_009959,CUST_07488,Feature Request,Medium,2023-03-23,2023-03-24,28.0,4.0,Resolved,2023-03
TKT_009960,CUST_04937,Technical,Medium,2022-09-18,2022-09-19,37.0,4.0,Resolved,2022-09
TKT_009961,CUST_06701,Bug Report,Critical,2022-06-21,,,,Open,2022-06
TKT_009962,CUST_09844,Technical,Low,2022-05-25,2022-05-26,24.0,4.0,Resolved,2022-05
TKT_009963,CUST_08299,Billing,Low,2022-10-20,2022-10-22,52.0,3.0,Resolved,2022-10
TKT_009964,CUST_04118,Technical,Low,2022-04-15,2022-04-16,33.0,4.0,Resolved,2022-04
TKT_009965,CUST_06954,Bug Report,Medium,2023-09-10,2023-09-11,33.0,3.0,Resolved,2023-09
TKT_009966,CUST_05148,Account,Critical,2022-05-21,2022-05-21,6.0,4.0,Resolved,2022-05
TKT_009967,CUST_09392,Feature Request,Low,2024-05-16,2024-05-18,66.0,3.0,Resolved,2024-05
TKT_009968,CUST_05866,Technical,Medium,2023-12-04,2023-12-05,27.0,4.0,Resolved,2023-12
TKT_009969,CUST_02145,Technical,Medium,2024-03-16,2024-03-16,8.0,5.0,Resolved,2024-03
TKT_009970,CUST_00901,Billing,Medium,2023-07-29,2023-07-30,29.0,3.0,Resolved,2023-07
TKT_009971,CUST_00683,Bug Report,Low,2023-12-31,2024-01-02,52.0,3.0,Resolved,2023-12
TKT_009972,CUST_05692,Bug Report,Critical,2022-12-30,2022-12-30,2.0,4.0,Resolved,2022-12
TKT_009973,CUST_00973,Feature Request,Low,2023-05-19,2023-05-21,67.0,4.0,Resolved,2023-05
TKT_009974,CUST_00873,Billing,Low,2023-10-03,2023-10-05,70.0,3.0,Resolved,2023-10
TKT_009975,CUST_07217,Technical,Medium,2022-02-24,2022-02-24,17.0,4.0,Resolved,2022-02
TKT_009976,CUST_05139,Feature Request,High,2023-04-11,2023-04-11,21.0,4.0,Resolved,2023-04
TKT_009977,CUST_01545,Billing,Low,2023-10-06,2023-10-08,61.0,2.0,Resolved,2023-10
TKT_009978,CUST_04454,Technical,Critical,2022-07-06,2022-07-06,9.0,3.0,Resolved,2022-07
TKT_009979,CUST_03343,Feature Request,Critical,2023-04-24,2023-04-24,2.0,5.0,Resolved,2023-04
TKT_009980,CUST_00272,Bug Report,Low,2023-12-22,2023-12-24,62.0,2.0,Resolved,2023-12
TKT_009981,CUST_03933,Technical,High,2024-05-28,2024-05-29,24.0,3.0,Resolved,2024-05
TKT_009982,CUST_08423,Billing,Low,2022-08-22,,,,Open,2022-08
TKT_009983,CUST_02350,Billing,Medium,2022-06-15,2022-06-16,31.0,3.0,Resolved,2022-06
TKT_009984,CUST_01797,Technical,Medium,2023-08-16,2023-08-17,32.0,3.0,Resolved,2023-08
TKT_009985,CUST_04864,Technical,Medium,2023-08-30,2023-08-30,10.0,4.0,Resolved,2023-08
TKT_009986,CUST_05460,Feature Request,Medium,2024-01-10,2024-01-10,21.0,4.0,Resolved,2024-01
TKT_009987,CUST_06382,Billing,Medium,2022-02-06,2022-02-07,41.0,2.0,Resolved,2022-02
TKT_009988,CUST_00256,Technical,Low,2022-05-17,2022-05-19,69.0,3.0,Resolved,2022-05
TKT_009989,CUST_09337,Account,Critical,2023-12-11,2023-12-11,4.0,4.0,Resolved,2023-12
TKT_009990,CUST_04076,Account,Medium,2022-06-20,2022-06-20,19.0,4.0,Resolved,2022-06
TKT_009991,CUST_08020,Feature Request,High,2023-03-04,2023-03-04,3.0,5.0,Resolved,2023-03
TKT_009992,CUST_06359,Feature Request,Medium,2022-04-27,2022-04-28,38.0,4.0,Resolved,2022-04
TKT_009993,CUST_04971,Feature Request,Medium,2023-10-07,2023-10-08,25.0,4.0,Resolved,2023-10
TKT_009994,CUST_07719,Feature Request,Low,2023-05-23,2023-05-25,71.0,3.0,Resolved,2023-05
TKT_009995,CUST_02260,Account,Low,2022-06-02,2022-06-05,72.0,3.0,Resolved,2022-06
TKT_009996,CUST_05403,Billing,Critical,2023-02-07,2023-02-07,3.0,4.0,Resolved,2023-02
TKT_009997,CUST_00135,Account,High,2023-01-23,2023-01-23,2.0,4.0,Resolved,2023-01
TKT_009998,CUST_05627,Technical,Medium,2023-09-06,2023-09-07,39.0,3.0,Resolved,2023-09
TKT_009999,CUST_01483,Bug Report,Medium,2023-07-05,2023-07-07,48.0,3.0,Resolved,2023-07
TKT_010000,CUST_07061,Technical,Medium,2022-05-31,2022-05-31,15.0,4.0,Resolved,2022-05
TKT_010001,CUST_06945,Feature Request,Low,2022-11-27,,,,Open,2022-11
TKT_010002,CUST_05148,Technical,Critical,2022-08-20,2022-08-20,4.0,5.0,Resolved,2022-08
TKT_010003,CUST_04423,Feature Request,Low,2024-01-31,,,,Open,2024-01
TKT_010004,CUST_01738,Technical,Low,2023-06-27,2023-06-28,31.0,4.0,Resolved,2023-06
TKT_010005,CUST_02199,Feature Request,Medium,2023-02-02,2023-02-02,10.0,4.0,Resolved,2023-02
TKT_010006,CUST_03070,Billing,Critical,2022-06-21,2022-06-21,12.0,2.0,Resolved,2022-06
TKT_010007,CUST_05097,Technical,Medium,2023-06-05,2023-06-06,36.0,4.0,Resolved,2023-06
TKT_010008,CUST_01410,Technical,Low,2022-12-11,2022-12-13,70.0,3.0,Resolved,2022-12
TKT_010009,CUST_02099,Billing,Medium,2023-02-21,2023-02-21,15.0,4.0,Resolved,2023-02
TKT_010010,CUST_08888,Bug Report,Medium,2022-11-10,2022-11-11,37.0,3.0,Resolved,2022-11
TKT_010011,CUST_09366,Technical,Medium,2022-11-26,2022-11-26,20.0,4.0,Resolved,2022-11
TKT_010012,CUST_03739,Feature Request,Critical,2022-11-16,2022-11-16,4.0,5.0,Resolved,2022-11
TKT_010013,CUST_02004,Feature Request,Medium,2023-07-10,2023-07-10,10.0,4.0,Resolved,2023-07
TKT_010014,CUST_04216,Billing,Medium,2023-02-15,2023-02-16,24.0,3.0,Resolved,2023-02
TKT_010015,CUST_07724,Feature Request,Medium,2022-03-15,2022-03-15,11.0,5.0,Resolved,2022-03
TKT_010016,CUST_05215,Bug Report,High,2023-04-17,2023-04-17,12.0,3.0,Resolved,2023-04
TKT_010017,CUST_03908,Technical,Medium,2023-01-27,2023-01-28,30.0,4.0,Resolved,2023-01
TKT_010018,CUST_01653,Account,Medium,2022-03-04,2022-03-05,25.0,4.0,Resolved,2022-03
TKT_010019,CUST_02405,Technical,Low,2024-03-13,2024-03-15,69.0,3.0,Resolved,2024-03
TKT_010020,CUST_07838,Billing,Low,2023-01-31,2023-02-02,65.0,2.0,Resolved,2023-01
TKT_010021,CUST_00806,Technical,Low,2022-02-06,2022-02-07,30.0,5.0,Resolved,2022-02
TKT_010022,CUST_07489,Bug Report,Critical,2022-02-28,2022-02-28,9.0,3.0,Resolved,2022-02
TKT_010023,CUST_02018,Account,Critical,2023-02-15,2023-02-15,1.0,5.0,Resolved,2023-02
TKT_010024,CUST_04105,Technical,Medium,2024-03-05,2024-03-05,16.0,5.0,Resolved,2024-03
TKT_010025,CUST_02945,Account,Medium,2022-09-11,2022-09-12,26.0,4.0,Resolved,2022-09
TKT_010026,CUST_05487,Billing,Medium,2022-05-27,2022-05-28,24.0,4.0,Resolved,2022-05
TKT_010027,CUST_09305,Billing,Medium,2022-04-06,2022-04-07,28.0,3.0,Resolved,2022-04
TKT_010028,CUST_04152,Technical,Medium,2022-03-06,2022-03-07,41.0,3.0,Resolved,2022-03
TKT_010029,CUST_08738,Technical,Medium,2022-02-04,2022-02-05,45.0,4.0,Resolved,2022-02
TKT_010030,CUST_05308,Feature Request,Critical,2022-09-29,2022-09-29,3.0,4.0,Resolved,2022-09
TKT_010031,CUST_04363,Billing,Medium,2023-08-28,2023-08-29,26.0,3.0,Resolved,2023-08
TKT_010032,CUST_04083,Feature Request,Medium,2022-08-14,2022-08-15,41.0,3.0,Resolved,2022-08
TKT_010033,CUST_06820,Account,Low,2022-08-11,2022-08-12,27.0,4.0,Resolved,2022-08
TKT_010034,CUST_04786,Technical,High,2023-10-30,2023-10-30,8.0,4.0,Resolved,2023-10
TKT_010035,CUST_00829,Bug Report,High,2023-02-14,2023-02-14,8.0,4.0,Resolved,2023-02
TKT_010036,CUST_08261,Billing,Low,2023-12-23,2023-12-24,26.0,4.0,Resolved,2023-12
TKT_010037,CUST_00861,Bug Report,Critical,2023-06-06,2023-06-06,5.0,4.0,Resolved,2023-06
TKT_010038,CUST_04388,Technical,Low,2023-11-16,2023-11-18,55.0,4.0,Resolved,2023-11
TKT_010039,CUST_02369,Account,Low,2022-07-23,2022-07-24,42.0,4.0,Resolved,2022-07
TKT_010040,CUST_05133,Billing,Low,2022-02-10,,,,Open,2022-02
TKT_010041,CUST_01195,Account,Medium,2022-08-31,2022-08-31,17.0,5.0,Resolved,2022-08
TKT_010042,CUST_04013,Billing,High,2023-04-23,2023-04-23,7.0,4.0,Resolved,2023-04
TKT_010043,CUST_02675,Feature Request,Low,2024-04-17,2024-04-19,50.0,4.0,Resolved,2024-04
TKT_010044,CUST_01202,Billing,Low,2023-02-09,2023-02-11,61.0,2.0,Resolved,2023-02
TKT_010045,CUST_05180,Account,Medium,2022-12-07,2022-12-07,19.0,5.0,Resolved,2022-12
TKT_010046,CUST_04917,Technical,Low,2023-09-16,2023-09-18,70.0,3.0,Resolved,2023-09
TKT_010047,CUST_02935,Technical,Low,2022-02-09,2022-02-11,57.0,4.0,Resolved,2022-02
TKT_010048,CUST_01052,Technical,Low,2023-03-18,2023-03-20,63.0,3.0,Resolved,2023-03
TKT_010049,CUST_08546,Technical,Medium,2024-02-19,2024-02-20,26.0,4.0,Resolved,2024-02
TKT_010050,CUST_09880,Billing,Low,2022-07-02,2022-07-04,60.0,3.0,Resolved,2022-07
TKT_010051,CUST_09922,Billing,Medium,2022-01-19,2022-01-20,26.0,3.0,Resolved,2022-01
TKT_010052,CUST_02643,Feature Request,Low,2022-08-08,2022-08-09,32.0,4.0,Resolved,2022-08
TKT_010053,CUST_05227,Feature Request,Low,2023-03-21,2023-03-22,25.0,4.0,Resolved,2023-03
TKT_010054,CUST_01853,Billing,Medium,2022-02-02,2022-02-02,11.0,4.0,Resolved,2022-02
TKT_010055,CUST_09577,Billing,Low,2024-05-13,2024-05-14,25.0,4.0,Resolved,2024-05
TKT_010056,CUST_08548,Technical,Medium,2023-09-07,2023-09-08,42.0,3.0,Resolved,2023-09
TKT_010057,CUST_08389,Technical,Medium,2022-04-10,2022-04-11,25.0,4.0,Resolved,2022-04
TKT_010058,CUST_05708,Technical,Medium,2023-11-12,2023-11-12,20.0,4.0,Resolved,2023-11
TKT_010059,CUST_00125,Billing,Medium,2022-03-25,2022-03-26,30.0,3.0,Resolved,2022-03
TKT_010060,CUST_02147,Feature Request,Low,2022-03-21,2022-03-22,35.0,4.0,Resolved,2022-03
TKT_010061,CUST_05272,Bug Report,Critical,2024-01-05,2024-01-05,8.0,3.0,Resolved,2024-01
TKT_010062,CUST_02722,Account,Medium,2023-07-13,2023-07-14,47.0,3.0,Resolved,2023-07
TKT_010063,CUST_00816,Technical,Low,2023-07-20,2023-07-22,57.0,3.0,Resolved,2023-07
TKT_010064,CUST_07798,Feature Request,Medium,2023-02-22,2023-02-22,16.0,4.0,Resolved,2023-02
TKT_010065,CUST_08091,Technical,Medium,2022-03-02,2022-03-03,34.0,4.0,Resolved,2022-03
TKT_010066,CUST_08144,Bug Report,Medium,2023-06-12,2023-06-13,37.0,3.0,Resolved,2023-06
TKT_010067,CUST_06522,Feature Request,Medium,2023-07-04,2023-07-05,27.0,4.0,Resolved,2023-07
TKT_010068,CUST_07881,Feature Request,High,2022-02-14,2022-02-14,7.0,4.0,Resolved,2022-02
TKT_010069,CUST_00404,Technical,Medium,2023-10-05,2023-10-06,43.0,3.0,Resolved,2023-10
TKT_010070,CUST_07062,Billing,Medium,2022-11-27,2022-11-28,45.0,2.0,Resolved,2022-11
TKT_010071,CUST_02995,Feature Request,Medium,2023-04-29,2023-04-30,41.0,3.0,Resolved,2023-04
TKT_010072,CUST_03959,Bug Report,Medium,2023-07-10,,,,Open,2023-07
TKT_010073,CUST_07683,Technical,High,2022-05-24,2022-05-24,13.0,4.0,Resolved,2022-05
TKT_010074,CUST_03677,Technical,Critical,2024-05-21,2024-05-21,4.0,4.0,Resolved,2024-05
TKT_010075,CUST_05579,Billing,Low,2024-01-29,2024-01-30,46.0,3.0,Resolved,2024-01
TKT_010076,CUST_05324,Technical,Medium,2023-09-17,2023-09-17,20.0,4.0,Resolved,2023-09
TKT_010077,CUST_04696,Bug Report,Medium,2022-12-21,2022-12-22,28.0,4.0,Resolved,2022-12
TKT_010078,CUST_05001,Feature Request,High,2023-04-29,2023-04-29,9.0,4.0,Resolved,2023-04
TKT_010079,CUST_06070,Account,Medium,2023-07-12,2023-07-13,31.0,4.0,Resolved,2023-07
TKT_010080,CUST_04503,Technical,Low,2024-03-23,2024-03-24,29.0,5.0,Resolved,2024-03
TKT_010081,CUST_01832,Billing,Critical,2023-12-05,2023-12-05,4.0,4.0,Resolved,2023-12
TKT_010082,CUST_06560,Technical,Critical,2022-03-05,2022-03-05,4.0,4.0,Resolved,2022-03
TKT_010083,CUST_02171,Bug Report,Low,2022-01-20,2022-01-21,26.0,4.0,Resolved,2022-01
TKT_010084,CUST_07202,Technical,Medium,2022-03-13,2022-03-14,40.0,3.0,Resolved,2022-03
TKT_010085,CUST_01812,Technical,Low,2022-05-16,2022-05-17,47.0,4.0,Resolved,2022-05
TKT_010086,CUST_04802,Technical,Medium,2023-01-24,2023-01-25,37.0,4.0,Resolved,2023-01
TKT_010087,CUST_07409,Account,Low,2023-01-15,2023-01-17,51.0,4.0,Resolved,2023-01
TKT_010088,CUST_09334,Feature Request,Low,2022-12-17,2022-12-19,63.0,3.0,Resolved,2022-12
TKT_010089,CUST_06762,Technical,Low,2023-11-07,2023-11-09,63.0,3.0,Resolved,2023-11
TKT_010090,CUST_05596,Technical,Low,2023-02-22,2023-02-24,59.0,4.0,Resolved,2023-02
TKT_010091,CUST_06190,Technical,High,2023-03-03,2023-03-03,10.0,4.0,Resolved,2023-03
TKT_010092,CUST_06949,Account,High,2024-01-22,2024-01-22,13.0,4.0,Resolved,2024-01
TKT_010093,CUST_01410,Account,Medium,2023-06-22,2023-06-23,46.0,3.0,Resolved,2023-06
TKT_010094,CUST_02725,Account,High,2024-02-04,,,,Open,2024-02
TKT_010095,CUST_01175,Feature Request,Medium,2022-04-27,2022-04-27,17.0,4.0,Resolved,2022-04
TKT_010096,CUST_01205,Feature Request,Low,2023-06-13,2023-06-15,53.0,3.0,Resolved,2023-06
TKT_010097,CUST_00519,Billing,Low,2022-05-08,2022-05-10,58.0,3.0,Resolved,2022-05
TKT_010098,CUST_08417,Feature Request,Critical,2023-04-01,2023-04-01,4.0,4.0,Resolved,2023-04
TKT_010099,CUST_04814,Feature Request,Low,2023-05-21,2023-05-22,46.0,3.0,Resolved,2023-05
TKT_010100,CUST_08779,Billing,Low,2022-01-15,2022-01-16,36.0,3.0,Resolved,2022-01
TKT_010101,CUST_07371,Feature Request,Low,2022-11-29,2022-12-01,51.0,4.0,Resolved,2022-11
TKT_010102,CUST_03677,Billing,Critical,2022-04-13,2022-04-13,7.0,3.0,Resolved,2022-04
TKT_010103,CUST_01867,Technical,High,2024-02-20,2024-02-20,21.0,4.0,Resolved,2024-02
TKT_010104,CUST_01397,Billing,Medium,2023-02-11,2023-02-12,42.0,3.0,Resolved,2023-02
TKT_010105,CUST_01781,Technical,Low,2022-10-23,2022-10-24,33.0,4.0,Resolved,2022-10
TKT_010106,CUST_08041,Technical,Low,2022-09-14,2022-09-15,37.0,4.0,Resolved,2022-09
TKT_010107,CUST_02433,Feature Request,Critical,2022-01-25,2022-01-25,11.0,4.0,Resolved,2022-01
TKT_010108,CUST_02858,Feature Request,Low,2023-12-18,2023-12-20,67.0,3.0,Resolved,2023-12
TKT_010109,CUST_07542,Account,High,2022-09-21,2022-09-21,20.0,3.0,Resolved,2022-09
TKT_010110,CUST_07337,Billing,High,2024-01-07,,,,Open,2024-01
TKT_010111,CUST_03153,Bug Report,Medium,2023-08-31,2023-09-01,37.0,3.0,Resolved,2023-08
TKT_010112,CUST_07981,Billing,High,2024-03-02,2024-03-02,8.0,3.0,Resolved,2024-03
TKT_010113,CUST_03452,Technical,Medium,2023-12-15,2023-12-16,26.0,4.0,Resolved,2023-12
TKT_010114,CUST_05333,Feature Request,Critical,2023-03-02,2023-03-02,9.0,3.0,Resolved,2023-03
TKT_010115,CUST_05307,Billing,Medium,2023-04-17,2023-04-18,26.0,3.0,Resolved,2023-04
TKT_010116,CUST_03037,Technical,High,2022-10-17,2022-10-17,16.0,4.0,Resolved,2022-10
TKT_010117,CUST_08244,Billing,Low,2022-01-14,2022-01-15,25.0,3.0,Resolved,2022-01
TKT_010118,CUST_04474,Technical,Low,2022-05-18,2022-05-19,43.0,4.0,Resolved,2022-05
TKT_010119,CUST_09045,Account,Low,2023-02-24,2023-02-25,38.0,4.0,Resolved,2023-02
TKT_010120,CUST_07493,Feature Request,Critical,2023-06-21,2023-06-21,3.0,4.0,Resolved,2023-06
TKT_010121,CUST_03004,Feature Request,Medium,2022-10-27,2022-10-27,14.0,4.0,Resolved,2022-10
TKT_010122,CUST_08854,Technical,Low,2023-10-26,2023-10-27,33.0,4.0,Resolved,2023-10
TKT_010123,CUST_06543,Billing,Medium,2023-05-09,2023-05-09,19.0,4.0,Resolved,2023-05
TKT_010124,CUST_06603,Bug Report,Low,2022-04-19,2022-04-21,60.0,3.0,Resolved,2022-04
TKT_010125,CUST_04485,Technical,Critical,2022-03-12,2022-03-12,1.0,5.0,Resolved,2022-03
TKT_010126,CUST_00227,Billing,Medium,2023-10-28,2023-10-28,10.0,4.0,Resolved,2023-10
TKT_010127,CUST_05670,Bug Report,Medium,2022-05-14,2022-05-15,36.0,3.0,Resolved,2022-05
TKT_010128,CUST_09237,Technical,Low,2024-04-28,2024-04-30,67.0,3.0,Resolved,2024-04
TKT_010129,CUST_07402,Technical,Medium,2024-03-16,2024-03-16,12.0,4.0,Resolved,2024-03
TKT_010130,CUST_01831,Feature Request,Low,2022-01-02,2022-01-04,52.0,3.0,Resolved,2022-01
TKT_010131,CUST_00500,Technical,Low,2023-03-28,2023-03-29,39.0,4.0,Resolved,2023-03
TKT_010132,CUST_08479,Technical,High,2022-07-31,2022-07-31,16.0,3.0,Resolved,2022-07
TKT_010133,CUST_03613,Bug Report,Medium,2023-06-20,2023-06-21,33.0,3.0,Resolved,2023-06
TKT_010134,CUST_05075,Technical,Low,2022-06-21,2022-06-22,44.0,4.0,Resolved,2022-06
TKT_010135,CUST_09882,Bug Report,Medium,2022-12-11,2022-12-11,9.0,5.0,Resolved,2022-12
TKT_010136,CUST_04905,Technical,Low,2024-02-19,2024-02-20,43.0,4.0,Resolved,2024-02
TKT_010137,CUST_07670,Feature Request,Low,2023-03-11,,,,Open,2023-03
TKT_010138,CUST_06604,Bug Report,Critical,2023-09-28,2023-09-28,12.0,3.0,Resolved,2023-09
TKT_010139,CUST_07286,Account,Low,2022-07-03,2022-07-05,48.0,4.0,Resolved,2022-07
TKT_010140,CUST_04023,Technical,Low,2023-02-12,2023-02-14,67.0,3.0,Resolved,2023-02
TKT_010141,CUST_09680,Technical,Low,2022-04-01,2022-04-02,25.0,4.0,Resolved,2022-04
TKT_010142,CUST_00716,Feature Request,Medium,2023-03-10,2023-03-11,45.0,3.0,Resolved,2023-03
TKT_010143,CUST_05260,Billing,Medium,2024-04-22,2024-04-23,41.0,3.0,Resolved,2024-04
TKT_010144,CUST_04836,Feature Request,Medium,2022-02-08,2022-02-08,11.0,5.0,Resolved,2022-02
TKT_010145,CUST_04705,Technical,Medium,2024-02-05,2024-02-06,30.0,3.0,Resolved,2024-02
TKT_010146,CUST_02981,Bug Report,Medium,2022-06-21,2022-06-22,26.0,3.0,Resolved,2022-06
TKT_010147,CUST_05167,Billing,Medium,2024-04-05,2024-04-06,34.0,3.0,Resolved,2024-04
TKT_010148,CUST_06239,Technical,Medium,2023-01-23,2023-01-24,36.0,3.0,Resolved,2023-01
TKT_010149,CUST_02988,Bug Report,Medium,2022-02-03,2022-02-04,26.0,3.0,Resolved,2022-02
TKT_010150,CUST_01596,Feature Request,Critical,2023-12-19,2023-12-19,9.0,4.0,Resolved,2023-12
TKT_010151,CUST_03735,Bug Report,Low,2022-01-31,2022-02-01,32.0,4.0,Resolved,2022-01
TKT_010152,CUST_08195,Technical,High,2022-12-05,2022-12-05,15.0,4.0,Resolved,2022-12
TKT_010153,CUST_03234,Bug Report,Medium,2022-05-20,2022-05-21,47.0,2.0,Resolved,2022-05
TKT_010154,CUST_01950,Account,Low,2023-09-06,2023-09-07,40.0,4.0,Resolved,2023-09
TKT_010155,CUST_06016,Account,High,2022-10-16,2022-10-16,6.0,5.0,Resolved,2022-10
TKT_010156,CUST_08106,Billing,Low,2023-07-06,2023-07-08,54.0,3.0,Resolved,2023-07
TKT_010157,CUST_04949,Bug Report,Medium,2022-08-27,2022-08-28,42.0,3.0,Resolved,2022-08
TKT_010158,CUST_03196,Feature Request,Medium,2023-11-24,2023-11-25,27.0,4.0,Resolved,2023-11
TKT_010159,CUST_09766,Feature Request,Low,2022-10-19,2022-10-22,72.0,3.0,Resolved,2022-10
TKT_010160,CUST_03705,Billing,Medium,2024-04-18,2024-04-18,8.0,4.0,Resolved,2024-04
TKT_010161,CUST_05412,Account,Low,2023-08-26,2023-08-28,48.0,4.0,Resolved,2023-08
TKT_010162,CUST_00320,Bug Report,Low,2024-04-13,2024-04-15,59.0,3.0,Resolved,2024-04
TKT_010163,CUST_07337,Technical,Critical,2022-09-06,2022-09-06,9.0,4.0,Resolved,2022-09
TKT_010164,CUST_09333,Technical,Medium,2022-11-08,2022-11-08,11.0,5.0,Resolved,2022-11
TKT_010165,CUST_06289,Bug Report,Medium,2022-11-14,2022-11-15,27.0,4.0,Resolved,2022-11
TKT_010166,CUST_02109,Billing,Low,2023-12-12,2023-12-14,62.0,2.0,Resolved,2023-12
TKT_010167,CUST_06400,Billing,Critical,2022-02-24,2022-02-24,5.0,4.0,Resolved,2022-02
TKT_010168,CUST_02631,Technical,Low,2023-04-03,2023-04-05,62.0,4.0,Resolved,2023-04
TKT_010169,CUST_03769,Technical,Low,2023-05-18,2023-05-20,58.0,4.0,Resolved,2023-05
TKT_010170,CUST_09731,Billing,Medium,2022-09-12,2022-09-12,20.0,3.0,Resolved,2022-09
TKT_010171,CUST_02552,Feature Request,Low,2022-02-02,2022-02-03,43.0,4.0,Resolved,2022-02
TKT_010172,CUST_05495,Account,Critical,2022-12-10,2022-12-10,5.0,4.0,Resolved,2022-12
TKT_010173,CUST_03920,Feature Request,Low,2023-08-16,2023-08-18,53.0,3.0,Resolved,2023-08
TKT_010174,CUST_05021,Billing,Medium,2022-09-07,2022-09-07,14.0,4.0,Resolved,2022-09
TKT_010175,CUST_07640,Account,Low,2022-10-19,2022-10-21,70.0,3.0,Resolved,2022-10
TKT_010176,CUST_03205,Technical,Low,2023-02-07,2023-02-08,36.0,4.0,Resolved,2023-02
TKT_010177,CUST_05025,Billing,Medium,2022-11-13,2022-11-14,37.0,3.0,Resolved,2022-11
TKT_010178,CUST_00984,Feature Request,Medium,2022-03-14,2022-03-15,35.0,3.0,Resolved,2022-03
TKT_010179,CUST_02567,Billing,High,2023-06-03,2023-06-03,5.0,4.0,Resolved,2023-06
TKT_010180,CUST_09940,Technical,Medium,2024-01-09,2024-01-10,44.0,3.0,Resolved,2024-01
TKT_010181,CUST_09600,Feature Request,High,2022-04-17,2022-04-17,15.0,4.0,Resolved,2022-04
TKT_010182,CUST_02480,Feature Request,Low,2023-03-07,2023-03-08,44.0,4.0,Resolved,2023-03
TKT_010183,CUST_03112,Feature Request,Medium,2023-10-18,2023-10-18,17.0,4.0,Resolved,2023-10
TKT_010184,CUST_09136,Account,Medium,2022-06-19,2022-06-20,45.0,4.0,Resolved,2022-06
TKT_010185,CUST_07305,Billing,Medium,2022-07-24,2022-07-24,17.0,4.0,Resolved,2022-07
TKT_010186,CUST_00434,Technical,Low,2023-07-10,2023-07-12,53.0,3.0,Resolved,2023-07
TKT_010187,CUST_03141,Feature Request,Medium,2023-04-29,2023-04-30,25.0,4.0,Resolved,2023-04
TKT_010188,CUST_06169,Bug Report,Low,2023-07-18,2023-07-19,29.0,4.0,Resolved,2023-07
TKT_010189,CUST_04439,Feature Request,Low,2023-06-05,2023-06-07,59.0,3.0,Resolved,2023-06
