usage_id,customer_id,feature,usage_count,last_access_date,session_duration_minutes,month_year
USG_031582,CUST_02465,Dashboard,15,2024-05-27,12.2,2024-05
USG_031583,CUST_01253,Export,8,2024-06-01,12.5,2024-06
USG_031584,CUST_02441,Dashboard,21,2024-03-12,21.9,2024-03
USG_031585,CUST_01534,Analytics,9,2023-10-11,13.3,2023-10
USG_031586,CUST_04303,API,25,2023-04-17,9.0,2023-04
USG_031587,CUST_00798,Integrations,19,2023-10-18,18.2,2023-10
USG_031588,CUST_05173,Export,27,2024-02-04,36.8,2024-02
USG_031589,CUST_02179,Alerts,53,2023-02-20,16.9,2023-02
USG_031590,CUST_05785,API,6,2023-07-25,13.8,2023-07
USG_031591,CUST_06741,Reports,7,2024-03-02,15.0,2024-03
USG_031592,CUST_01638,Dashboard,16,2023-07-29,25.9,2023-07
USG_031593,CUST_08136,Dashboard,15,2023-07-08,70.3,2023-07
USG_031594,CUST_04791,API,23,2023-06-07,9.7,2023-06
USG_031595,CUST_07065,Reports,40,2023-03-07,43.0,2023-03
USG_031596,CUST_00334,Analytics,11,2023-03-23,11.1,2023-03
USG_031597,CUST_04504,Analytics,36,2024-02-07,57.7,2024-02
USG_031598,CUST_05956,Integrations,52,2023-05-25,16.4,2023-05
USG_031599,CUST_02518,Integrations,24,2024-03-20,15.3,2024-03
USG_031600,CUST_01001,Alerts,14,2024-01-27,32.3,2024-01
USG_031601,CUST_04060,Reports,11,2024-05-06,4.0,2024-05
USG_031602,CUST_02788,Reports,56,2023-03-07,8.9,2023-03
USG_031603,CUST_05844,Reports,10,2023-10-27,38.1,2023-10
USG_031604,CUST_03684,Alerts,47,2024-05-13,23.7,2024-05
USG_031605,CUST_02601,Integrations,7,2023-06-14,29.2,2023-06
USG_031606,CUST_03351,Dashboard,17,2023-09-21,12.8,2023-09
USG_031607,CUST_05971,Reports,11,2024-03-04,8.2,2024-03
USG_031608,CUST_08176,Reports,21,2024-04-05,5.6,2024-04
USG_031609,CUST_04397,Alerts,19,2024-04-02,35.2,2024-04
USG_031610,CUST_05288,Dashboard,18,2024-05-19,2.6,2024-05
USG_031611,CUST_08419,Reports,12,2023-09-22,23.2,2023-09
USG_031612,CUST_05373,API,38,2023-06-15,19.4,2023-06
USG_031613,CUST_06864,Reports,22,2024-04-09,30.8,2024-04
USG_031614,CUST_01486,Analytics,10,2023-02-23,16.6,2023-02
USG_031615,CUST_04890,Reports,48,2024-03-02,16.0,2024-03
USG_031616,CUST_03490,Dashboard,44,2023-01-23,41.6,2023-01
USG_031617,CUST_05612,Integrations,48,2023-05-20,27.8,2023-05
USG_031618,CUST_01950,Analytics,11,2024-04-17,38.5,2024-04
USG_031619,CUST_07748,Reports,18,2023-07-18,35.5,2023-07
USG_031620,CUST_07406,Dashboard,5,2024-01-29,22.1,2024-01
USG_031621,CUST_09022,Analytics,8,2023-06-22,16.1,2023-06
USG_031622,CUST_07639,Integrations,41,2023-12-28,83.5,2023-12
USG_031623,CUST_04560,Integrations,13,2023-08-07,33.4,2023-08
USG_031624,CUST_02641,Integrations,11,2024-03-12,48.8,2024-03
USG_031625,CUST_03790,Dashboard,32,2023-03-19,18.5,2023-03
USG_031626,CUST_00510,Analytics,12,2024-01-24,10.4,2024-01
USG_031627,CUST_03391,Export,21,2023-09-07,12.4,2023-09
USG_031628,CUST_01034,Analytics,35,2024-01-02,12.0,2024-01
USG_031629,CUST_01671,Dashboard,26,2023-10-29,7.5,2023-10
USG_031630,CUST_07657,Analytics,14,2023-11-19,28.6,2023-11
USG_031631,CUST_01344,Dashboard,13,2023-09-21,20.4,2023-09
USG_031632,CUST_08260,API,32,2023-10-25,124.9,2023-10
USG_031633,CUST_03611,Reports,45,2023-12-21,2.8,2023-12
USG_031634,CUST_01701,Reports,16,2024-04-17,13.1,2024-04
USG_031635,CUST_01942,Analytics,10,2023-03-05,15.7,2023-03
USG_031636,CUST_02303,API,51,2024-01-21,22.1,2024-01
USG_031637,CUST_06556,Reports,26,2024-03-04,37.9,2024-03
USG_031638,CUST_07434,Dashboard,22,2024-02-09,169.5,2024-02
USG_031639,CUST_05568,API,11,2023-08-20,12.8,2023-08
USG_031640,CUST_03795,Export,8,2023-11-05,36.8,2023-11
USG_031641,CUST_06580,Reports,13,2023-11-26,9.3,2023-11
USG_031642,CUST_04695,API,11,2023-02-11,35.7,2023-02
USG_031643,CUST_03834,Analytics,30,2024-01-31,6.6,2024-01
USG_031644,CUST_00401,Reports,23,2023-07-26,17.2,2023-07
USG_031645,CUST_05644,Analytics,23,2024-03-05,13.1,2024-03
USG_031646,CUST_01101,Dashboard,18,2024-05-10,84.4,2024-05
USG_031647,CUST_06553,Dashboard,8,2023-07-13,11.2,2023-07
USG_031648,CUST_00850,API,17,2023-03-16,7.4,2023-03
USG_031649,CUST_06279,Dashboard,13,2023-07-22,129.2,2023-07
USG_031650,CUST_06172,Dashboard,23,2023-10-14,13.6,2023-10
USG_031651,CUST_06540,Dashboard,32,2023-05-11,29.7,2023-05
USG_031652,CUST_03515,Analytics,17,2023-09-23,118.8,2023-09
USG_031653,CUST_07678,Dashboard,23,2024-05-22,13.6,2024-05
USG_031654,CUST_02221,Dashboard,7,2024-02-11,54.2,2024-02
USG_031655,CUST_08402,Analytics,40,2023-01-10,16.6,2023-01
USG_031656,CUST_06230,API,9,2024-02-10,9.2,2024-02
USG_031657,CUST_04437,Dashboard,9,2023-08-30,150.8,2023-08
USG_031658,CUST_04661,Integrations,7,2023-06-12,71.3,2023-06
USG_031659,CUST_08572,Analytics,7,2023-02-22,60.5,2023-02
USG_031660,CUST_08815,Alerts,26,2023-10-05,24.3,2023-10
USG_031661,CUST_04482,Analytics,20,2024-05-09,21.3,2024-05
USG_031662,CUST_04494,Analytics,9,2024-01-23,33.6,2024-01
USG_031663,CUST_08417,Analytics,11,2024-01-25,54.2,2024-01
USG_031664,CUST_09967,Reports,15,2024-04-04,89.0,2024-04
USG_031665,CUST_02646,Reports,8,2023-07-08,7.4,2023-07
USG_031666,CUST_06546,Integrations,23,2024-05-12,44.6,2024-05
USG_031667,CUST_06284,Dashboard,35,2023-04-08,67.5,2023-04
USG_031668,CUST_07163,Dashboard,43,2023-01-08,30.3,2023-01
USG_031669,CUST_07200,Analytics,36,2023-06-04,13.5,2023-06
USG_031670,CUST_02100,Reports,44,2023-02-02,19.0,2023-02
USG_031671,CUST_05786,Analytics,12,2023-12-07,9.4,2023-12
USG_031672,CUST_01601,Dashboard,24,2023-07-06,23.4,2023-07
USG_031673,CUST_02025,API,11,2024-01-01,4.8,2024-01
USG_031674,CUST_02033,API,38,2024-04-22,8.8,2024-04
USG_031675,CUST_03590,Alerts,36,2023-12-14,30.8,2023-12
USG_031676,CUST_02477,Analytics,15,2023-11-03,17.8,2023-11
USG_031677,CUST_09749,Dashboard,23,2024-05-21,39.6,2024-05
USG_031678,CUST_05711,Integrations,16,2023-01-05,79.1,2023-01
USG_031679,CUST_00986,Reports,16,2023-01-28,28.3,2023-01
USG_031680,CUST_09089,API,22,2024-02-20,10.8,2024-02
USG_031681,CUST_09408,Dashboard,19,2023-07-09,49.0,2023-07
USG_031682,CUST_00440,Dashboard,8,2023-01-12,6.8,2023-01
USG_031683,CUST_09095,Analytics,10,2023-04-05,21.0,2023-04
USG_031684,CUST_00618,Analytics,5,2024-01-03,26.1,2024-01
USG_031685,CUST_04576,Analytics,21,2023-12-22,20.6,2023-12
USG_031686,CUST_01826,Dashboard,4,2023-05-13,13.9,2023-05
USG_031687,CUST_03487,Dashboard,9,2024-03-02,4.4,2024-03
USG_031688,CUST_06519,API,18,2023-12-15,46.7,2023-12
USG_031689,CUST_08647,Integrations,39,2023-05-02,29.0,2023-05
USG_031690,CUST_06858,Alerts,16,2023-11-25,7.6,2023-11
USG_031691,CUST_05809,Integrations,15,2023-04-06,14.9,2023-04
USG_031692,CUST_06533,Analytics,41,2023-05-26,55.5,2023-05
USG_031693,CUST_02357,Dashboard,17,2024-04-18,14.9,2024-04
USG_031694,CUST_07074,Analytics,8,2023-01-19,26.4,2023-01
USG_031695,CUST_09656,Analytics,11,2024-02-03,29.2,2024-02
USG_031696,CUST_04025,Export,19,2023-03-21,14.6,2023-03
USG_031697,CUST_07246,Export,41,2023-11-13,7.0,2023-11
USG_031698,CUST_02468,Reports,10,2023-08-26,19.5,2023-08
USG_031699,CUST_04332,Dashboard,51,2024-02-14,19.6,2024-02
USG_031700,CUST_00894,Dashboard,10,2024-01-23,25.1,2024-01
USG_031701,CUST_01855,Reports,41,2023-05-08,51.6,2023-05
USG_031702,CUST_04828,Export,15,2023-03-11,2.5,2023-03
USG_031703,CUST_06735,Analytics,8,2023-09-20,4.1,2023-09
USG_031704,CUST_03155,Reports,13,2023-04-03,18.8,2023-04
USG_031705,CUST_02560,API,16,2023-08-17,49.3,2023-08
USG_031706,CUST_04225,Dashboard,42,2023-11-04,31.7,2023-11
USG_031707,CUST_08905,Reports,44,2023-07-09,9.7,2023-07
USG_031708,CUST_01812,Reports,12,2023-07-06,9.2,2023-07
USG_031709,CUST_09946,Reports,5,2024-04-10,15.2,2024-04
USG_031710,CUST_05288,Reports,20,2023-07-16,34.0,2023-07
USG_031711,CUST_01843,Analytics,21,2023-02-12,23.8,2023-02
USG_031712,CUST_06491,Analytics,11,2023-07-31,10.3,2023-07
USG_031713,CUST_05282,Dashboard,16,2023-08-07,9.1,2023-08
USG_031714,CUST_06786,API,14,2023-05-10,22.7,2023-05
USG_031715,CUST_04965,Dashboard,21,2023-12-20,8.2,2023-12
USG_031716,CUST_02290,Export,21,2023-10-07,3.9,2023-10
USG_031717,CUST_06586,Integrations,12,2023-12-13,63.4,2023-12
USG_031718,CUST_08985,Reports,10,2023-03-13,15.2,2023-03
USG_031719,CUST_07242,Analytics,5,2023-01-06,38.3,2023-01
USG_031720,CUST_08380,Reports,18,2023-11-17,47.1,2023-11
USG_031721,CUST_00837,API,14,2023-10-30,76.7,2023-10
USG_031722,CUST_01329,Reports,16,2024-05-02,5.6,2024-05
USG_031723,CUST_05734,Dashboard,44,2023-06-02,36.5,2023-06
USG_031724,CUST_03240,Dashboard,36,2024-01-15,17.1,2024-01
USG_031725,CUST_06856,Analytics,13,2023-11-27,9.0,2023-11
USG_031726,CUST_06601,Export,22,2023-12-18,4.0,2023-12
USG_031727,CUST_02333,Integrations,15,2024-04-02,20.3,2024-04
USG_031728,CUST_05177,Dashboard,25,2023-03-01,47.1,2023-03
USG_031729,CUST_00901,Dashboard,27,2024-04-03,12.5,2024-04
USG_031730,CUST_08098,Integrations,7,2023-12-12,6.3,2023-12
USG_031731,CUST_02879,Dashboard,37,2023-11-10,13.4,2023-11
USG_031732,CUST_00890,Integrations,23,2023-04-03,10.4,2023-04
USG_031733,CUST_05160,Dashboard,11,2023-03-15,22.9,2023-03
USG_031734,CUST_05701,Analytics,9,2023-03-12,24.4,2023-03
USG_031735,CUST_03998,Reports,38,2023-02-08,7.0,2023-02
USG_031736,CUST_07465,Reports,13,2023-07-19,12.9,2023-07
USG_031737,CUST_01849,Dashboard,49,2023-11-03,21.8,2023-11
USG_031738,CUST_03998,Dashboard,42,2023-10-07,28.1,2023-10
USG_031739,CUST_02091,API,46,2024-02-15,25.7,2024-02
USG_031740,CUST_05685,API,15,2023-11-24,26.8,2023-11
USG_031741,CUST_05477,Alerts,9,2023-01-07,2.7,2023-01
USG_031742,CUST_08739,Reports,21,2023-10-19,28.5,2023-10
USG_031743,CUST_07788,Reports,11,2023-05-03,8.7,2023-05
USG_031744,CUST_07936,Dashboard,10,2024-02-20,50.8,2024-02
USG_031745,CUST_08406,Reports,19,2023-11-22,21.8,2023-11
USG_031746,CUST_08767,Integrations,14,2024-04-27,19.8,2024-04
USG_031747,CUST_03068,Reports,37,2023-04-11,13.7,2023-04
USG_031748,CUST_06481,API,25,2024-04-15,114.5,2024-04
USG_031749,CUST_00736,Dashboard,10,2023-01-10,27.8,2023-01
USG_031750,CUST_02546,API,10,2023-03-11,55.6,2023-03
USG_031751,CUST_03399,Integrations,7,2023-09-10,19.9,2023-09
USG_031752,CUST_04936,Reports,12,2023-11-16,6.3,2023-11
USG_031753,CUST_04866,Reports,26,2023-07-28,23.8,2023-07
USG_031754,CUST_05925,Dashboard,12,2023-02-01,21.2,2023-02
USG_031755,CUST_04885,Reports,31,2023-12-27,41.8,2023-12
USG_031756,CUST_01286,Dashboard,12,2024-01-02,22.1,2024-01
USG_031757,CUST_09362,Analytics,36,2023-11-16,18.6,2023-11
USG_031758,CUST_02101,Reports,32,2023-12-20,27.7,2023-12
USG_031759,CUST_09124,Integrations,19,2023-01-24,8.6,2023-01
USG_031760,CUST_08602,API,19,2023-04-21,37.9,2023-04
USG_031761,CUST_06246,Analytics,7,2024-02-20,13.7,2024-02
USG_031762,CUST_05671,Reports,9,2024-05-28,19.9,2024-05
USG_031763,CUST_00157,Reports,9,2023-09-09,21.5,2023-09
USG_031764,CUST_09772,Analytics,16,2023-11-13,8.5,2023-11
USG_031765,CUST_00411,Dashboard,10,2023-03-17,3.1,2023-03
USG_031766,CUST_09167,Analytics,18,2023-02-22,54.4,2023-02
USG_031767,CUST_05480,Alerts,39,2023-01-06,34.5,2023-01
USG_031768,CUST_07423,Dashboard,8,2023-09-24,8.6,2023-09
USG_031769,CUST_06691,Dashboard,43,2024-03-05,67.6,2024-03
USG_031770,CUST_09706,Analytics,24,2024-04-08,73.0,2024-04
USG_031771,CUST_02323,Dashboard,13,2024-02-23,7.9,2024-02
USG_031772,CUST_04878,API,59,2024-05-21,5.2,2024-05
USG_031773,CUST_01987,Analytics,45,2023-01-06,38.1,2023-01
USG_031774,CUST_09989,Dashboard,20,2023-12-18,43.5,2023-12
USG_031775,CUST_05299,Integrations,30,2023-06-03,18.9,2023-06
USG_031776,CUST_03018,Dashboard,20,2023-01-31,16.5,2023-01
USG_031777,CUST_07555,API,9,2023-03-09,16.3,2023-03
USG_031778,CUST_08290,Reports,35,2024-05-14,4.2,2024-05
USG_031779,CUST_03131,API,11,2023-05-04,18.5,2023-05
USG_031780,CUST_08269,API,12,2023-05-28,16.0,2023-05
USG_031781,CUST_02145,Analytics,14,2023-06-16,6.4,2023-06
USG_031782,CUST_03056,Alerts,38,2023-03-17,9.7,2023-03
USG_031783,CUST_02532,Dashboard,15,2023-03-30,22.9,2023-03
USG_031784,CUST_06331,Dashboard,32,2023-02-13,23.8,2023-02
USG_031785,CUST_07746,Analytics,15,2024-04-06,21.1,2024-04
USG_031786,CUST_01730,API,11,2023-08-26,3.2,2023-08
USG_031787,CUST_01680,Dashboard,9,2023-12-20,62.8,2023-12
USG_031788,CUST_02652,Reports,18,2023-07-19,42.3,2023-07
USG_031789,CUST_02475,Analytics,22,2023-06-25,8.1,2023-06
USG_031790,CUST_07168,API,10,2023-09-20,11.4,2023-09
USG_031791,CUST_07562,Dashboard,5,2024-04-19,40.1,2024-04
USG_031792,CUST_01346,Integrations,9,2023-02-13,12.6,2023-02
USG_031793,CUST_00954,Analytics,43,2024-04-20,180.0,2024-04
USG_031794,CUST_06886,API,14,2023-05-25,53.0,2023-05
USG_031795,CUST_05184,API,9,2024-01-15,15.1,2024-01
USG_031796,CUST_01881,Dashboard,7,2024-05-07,44.4,2024-05
USG_031797,CUST_08117,Analytics,39,2023-10-08,15.5,2023-10
USG_031798,CUST_08963,API,30,2024-03-04,54.2,2024-03
USG_031799,CUST_00685,Dashboard,12,2023-06-09,18.0,2023-06
USG_031800,CUST_09550,Analytics,14,2023-02-21,24.0,2023-02
USG_031801,CUST_08332,API,17,2023-06-30,4.8,2023-06
USG_031802,CUST_07388,Dashboard,44,2023-12-31,17.9,2023-12
USG_031803,CUST_02748,Dashboard,11,2023-08-17,17.7,2023-08
USG_031804,CUST_03702,Export,8,2023-04-05,4.7,2023-04
USG_031805,CUST_01872,Dashboard,33,2024-05-29,2.5,2024-05
USG_031806,CUST_02002,Export,16,2023-03-05,111.2,2023-03
USG_031807,CUST_05535,Dashboard,20,2024-04-06,65.3,2024-04
USG_031808,CUST_04300,Analytics,21,2023-09-25,19.5,2023-09
USG_031809,CUST_05620,Export,10,2023-05-24,37.9,2023-05
USG_031810,CUST_07923,Reports,38,2023-04-05,23.3,2023-04
USG_031811,CUST_07416,Reports,18,2024-05-15,13.4,2024-05
USG_031812,CUST_08053,Alerts,6,2023-07-10,9.2,2023-07
USG_031813,CUST_09401,Export,44,2024-05-13,13.2,2024-05
USG_031814,CUST_05440,Analytics,20,2023-02-23,5.7,2023-02
USG_031815,CUST_00961,Analytics,17,2024-03-24,25.8,2024-03
USG_031816,CUST_00899,Alerts,7,2023-05-31,32.5,2023-05
USG_031817,CUST_08823,Alerts,10,2023-02-02,16.7,2023-02
USG_031818,CUST_00968,Dashboard,47,2023-04-13,24.0,2023-04
USG_031819,CUST_00525,Alerts,52,2023-03-05,15.8,2023-03
USG_031820,CUST_09109,Reports,21,2023-12-16,19.4,2023-12
USG_031821,CUST_04106,Dashboard,19,2024-05-07,2.3,2024-05
USG_031822,CUST_01065,Dashboard,10,2024-02-24,32.4,2024-02
USG_031823,CUST_00940,Reports,38,2024-03-12,22.1,2024-03
USG_031824,CUST_00425,Reports,14,2024-03-14,8.1,2024-03
USG_031825,CUST_01649,Export,10,2023-07-01,5.9,2023-07
USG_031826,CUST_05020,Dashboard,10,2024-03-02,78.6,2024-03
USG_031827,CUST_08929,Dashboard,9,2023-10-01,180.0,2023-10
USG_031828,CUST_09447,Dashboard,15,2023-10-13,40.7,2023-10
USG_031829,CUST_05819,API,11,2023-08-24,15.9,2023-08
USG_031830,CUST_02151,Analytics,36,2023-09-20,14.4,2023-09
USG_031831,CUST_07865,Reports,26,2024-05-01,5.6,2024-05
USG_031832,CUST_06783,API,10,2024-01-23,34.2,2024-01
USG_031833,CUST_02466,Alerts,41,2023-11-26,6.7,2023-11
USG_031834,CUST_07417,Alerts,27,2023-04-26,12.8,2023-04
USG_031835,CUST_04099,Reports,8,2023-05-02,7.2,2023-05
USG_031836,CUST_03262,Dashboard,13,2023-05-13,35.8,2023-05
USG_031837,CUST_06563,Analytics,18,2024-03-02,17.7,2024-03
USG_031838,CUST_09461,Integrations,5,2023-10-27,19.2,2023-10
USG_031839,CUST_00641,Integrations,12,2023-12-15,99.3,2023-12
USG_031840,CUST_07853,Analytics,45,2024-05-11,27.9,2024-05
USG_031841,CUST_09726,Integrations,29,2024-02-16,11.0,2024-02
USG_031842,CUST_04419,Reports,24,2023-10-11,14.4,2023-10
USG_031843,CUST_02226,Analytics,10,2024-03-09,6.9,2024-03
USG_031844,CUST_03304,Reports,37,2023-04-21,17.7,2023-04
USG_031845,CUST_07206,Alerts,20,2024-04-29,15.4,2024-04
USG_031846,CUST_01090,Dashboard,16,2023-01-09,82.2,2023-01
USG_031847,CUST_07588,Integrations,8,2024-01-22,19.0,2024-01
USG_031848,CUST_00404,Dashboard,16,2023-06-27,21.3,2023-06
USG_031849,CUST_04471,Reports,44,2024-05-02,6.5,2024-05
USG_031850,CUST_00246,Export,10,2023-10-02,16.1,2023-10
USG_031851,CUST_07681,Analytics,5,2023-08-20,18.3,2023-08
USG_031852,CUST_02366,Integrations,12,2024-01-12,23.1,2024-01
USG_031853,CUST_06740,Analytics,23,2023-01-04,41.9,2023-01
USG_031854,CUST_01802,Dashboard,8,2023-08-11,9.9,2023-08
USG_031855,CUST_03102,API,16,2023-11-13,5.7,2023-11
USG_031856,CUST_06249,Dashboard,21,2023-11-18,13.8,2023-11
USG_031857,CUST_02289,Analytics,12,2024-04-25,11.8,2024-04
USG_031858,CUST_08053,Alerts,10,2023-09-11,15.9,2023-09
USG_031859,CUST_02449,Analytics,7,2023-06-09,9.2,2023-06
USG_031860,CUST_04733,Dashboard,9,2024-04-19,39.0,2024-04
USG_031861,CUST_08428,Reports,44,2023-06-11,5.2,2023-06
USG_031862,CUST_04832,Reports,11,2023-04-12,20.2,2023-04
USG_031863,CUST_04768,Integrations,16,2023-01-08,65.6,2023-01
USG_031864,CUST_03302,Analytics,12,2023-01-11,12.4,2023-01
USG_031865,CUST_02529,Analytics,36,2023-03-11,21.4,2023-03
USG_031866,CUST_04978,Export,35,2023-05-21,14.3,2023-05
USG_031867,CUST_03168,Integrations,16,2023-01-12,6.8,2023-01
USG_031868,CUST_07925,Analytics,24,2023-08-18,19.7,2023-08
USG_031869,CUST_06166,Analytics,34,2023-08-06,51.9,2023-08
USG_031870,CUST_05108,Dashboard,14,2023-04-09,36.1,2023-04
USG_031871,CUST_05959,Integrations,6,2023-08-24,29.5,2023-08
USG_031872,CUST_09404,Alerts,18,2023-01-31,34.3,2023-01
USG_031873,CUST_02882,Dashboard,9,2023-04-19,58.6,2023-04
USG_031874,CUST_04900,Dashboard,19,2023-01-07,15.9,2023-01
USG_031875,CUST_01434,API,14,2023-03-30,9.7,2023-03
USG_031876,CUST_04441,Dashboard,17,2024-02-07,13.2,2024-02
USG_031877,CUST_07715,API,42,2023-10-30,10.4,2023-10
USG_031878,CUST_01538,Alerts,35,2023-04-11,6.6,2023-04
USG_031879,CUST_06492,Analytics,46,2024-01-27,8.1,2024-01
USG_031880,CUST_01442,Analytics,11,2024-05-01,22.4,2024-05
USG_031881,CUST_05859,Dashboard,26,2023-07-29,23.1,2023-07
USG_031882,CUST_01019,Dashboard,45,2024-04-19,41.2,2024-04
USG_031883,CUST_01369,Dashboard,47,2024-04-28,12.2,2024-04
USG_031884,CUST_07684,API,21,2024-05-05,47.6,2024-05
USG_031885,CUST_05849,Analytics,19,2023-03-14,38.4,2023-03
USG_031886,CUST_09049,Reports,10,2023-10-26,13.4,2023-10
USG_031887,CUST_02064,Dashboard,30,2024-05-27,17.7,2024-05
USG_031888,CUST_08934,Analytics,31,2024-01-03,43.4,2024-01
USG_031889,CUST_07334,API,14,2023-10-08,7.8,2023-10
USG_031890,CUST_03565,Reports,5,2023-05-24,76.2,2023-05
USG_031891,CUST_02238,Alerts,37,2023-12-08,20.1,2023-12
USG_031892,CUST_08580,Reports,23,2023-05-11,34.5,2023-05
USG_031893,CUST_09078,Export,23,2023-08-15,9.8,2023-08
USG_031894,CUST_08031,Integrations,30,2024-01-14,29.5,2024-01
USG_031895,CUST_04890,Alerts,39,2024-03-04,56.4,2024-03
USG_031896,CUST_09146,Integrations,28,2024-03-10,2.6,2024-03
USG_031897,CUST_06814,Reports,46,2023-01-18,26.9,2023-01
USG_031898,CUST_02476,Integrations,20,2023-04-11,8.3,2023-04
USG_031899,CUST_04515,Analytics,16,2023-08-29,40.6,2023-08
USG_031900,CUST_08289,Reports,13,2023-09-08,9.2,2023-09
USG_031901,CUST_05907,Dashboard,21,2024-01-10,33.6,2024-01
USG_031902,CUST_00317,Reports,13,2024-05-07,11.5,2024-05
USG_031903,CUST_03808,Reports,50,2023-02-19,10.4,2023-02
USG_031904,CUST_09110,Analytics,11,2023-12-07,9.8,2023-12
USG_031905,CUST_00067,Integrations,20,2023-11-22,30.0,2023-11
USG_031906,CUST_03510,Dashboard,17,2024-01-11,25.5,2024-01
USG_031907,CUST_03521,Reports,7,2023-01-06,8.6,2023-01
USG_031908,CUST_08962,Alerts,22,2024-01-24,9.9,2024-01
USG_031909,CUST_04095,Analytics,40,2024-03-11,13.8,2024-03
USG_031910,CUST_06371,API,7,2023-01-10,4.0,2023-01
USG_031911,CUST_08356,Analytics,10,2023-09-13,15.3,2023-09
USG_031912,CUST_00736,API,5,2023-02-11,17.1,2023-02
USG_031913,CUST_08233,API,7,2023-02-16,7.8,2023-02
USG_031914,CUST_05771,Reports,19,2023-12-15,12.0,2023-12
USG_031915,CUST_01817,Reports,9,2024-05-21,34.9,2024-05
USG_031916,CUST_00367,Analytics,24,2023-03-25,17.5,2023-03
USG_031917,CUST_02113,Reports,22,2024-02-15,21.7,2024-02
USG_031918,CUST_08282,Reports,12,2023-04-24,31.5,2023-04
USG_031919,CUST_00808,Export,10,2024-05-24,31.1,2024-05
USG_031920,CUST_02224,Integrations,24,2024-01-19,16.9,2024-01
USG_031921,CUST_08570,API,33,2023-01-06,18.6,2023-01
USG_031922,CUST_02012,Dashboard,16,2024-04-14,5.8,2024-04
USG_031923,CUST_07782,Reports,9,2023-04-18,33.8,2023-04
USG_031924,CUST_02199,Analytics,11,2023-02-26,4.8,2023-02
USG_031925,CUST_04402,API,7,2023-08-24,13.7,2023-08
USG_031926,CUST_00690,Alerts,8,2023-03-31,43.7,2023-03
USG_031927,CUST_01664,Dashboard,12,2024-03-09,38.6,2024-03
USG_031928,CUST_00913,Dashboard,6,2024-05-29,83.0,2024-05
USG_031929,CUST_03529,Alerts,49,2023-11-27,58.0,2023-11
USG_031930,CUST_06092,Reports,15,2023-01-23,5.9,2023-01
USG_031931,CUST_05519,Dashboard,51,2023-03-16,56.0,2023-03
USG_031932,CUST_05416,Reports,12,2024-02-22,17.7,2024-02
USG_031933,CUST_09191,Reports,18,2024-01-16,9.7,2024-01
USG_031934,CUST_01011,Analytics,28,2024-04-15,4.2,2024-04
USG_031935,CUST_08172,Dashboard,17,2023-04-10,18.9,2023-04
USG_031936,CUST_00187,Analytics,8,2023-10-30,12.0,2023-10
USG_031937,CUST_07698,Alerts,33,2023-02-22,20.0,2023-02
USG_031938,CUST_01253,Export,14,2023-09-27,10.7,2023-09
USG_031939,CUST_07530,Reports,12,2023-04-05,19.9,2023-04
USG_031940,CUST_09403,Dashboard,11,2023-01-30,20.5,2023-01
USG_031941,CUST_00510,API,8,2024-04-29,8.2,2024-04
USG_031942,CUST_09682,API,16,2023-01-26,14.7,2023-01
USG_031943,CUST_08298,Alerts,24,2023-04-13,14.1,2023-04
USG_031944,CUST_09343,Analytics,9,2024-05-13,17.9,2024-05
USG_031945,CUST_04599,Reports,6,2023-05-20,14.7,2023-05
USG_031946,CUST_09378,Integrations,19,2023-01-07,7.1,2023-01
USG_031947,CUST_06107,API,10,2023-08-18,16.4,2023-08
USG_031948,CUST_09350,Reports,44,2023-01-09,7.4,2023-01
USG_031949,CUST_08495,Analytics,11,2023-06-18,25.7,2023-06
USG_031950,CUST_06908,Analytics,14,2023-04-14,44.5,2023-04
USG_031951,CUST_02164,Reports,8,2024-01-17,55.1,2024-01
USG_031952,CUST_06530,Analytics,6,2024-04-04,20.4,2024-04
USG_031953,CUST_07775,Dashboard,11,2023-12-28,41.1,2023-12
USG_031954,CUST_00421,API,20,2023-04-03,17.4,2023-04
USG_031955,CUST_02280,Export,12,2023-11-28,35.7,2023-11
USG_031956,CUST_09248,Reports,10,2023-12-27,52.8,2023-12
USG_031957,CUST_06413,Dashboard,13,2023-08-22,9.6,2023-08
USG_031958,CUST_03159,API,7,2024-05-06,29.8,2024-05
USG_031959,CUST_07066,Reports,45,2024-04-13,30.8,2024-04
USG_031960,CUST_07952,Integrations,13,2023-04-16,72.1,2023-04
USG_031961,CUST_09678,Dashboard,20,2024-03-22,114.8,2024-03
USG_031962,CUST_00255,Analytics,23,2023-12-08,24.1,2023-12
USG_031963,CUST_09277,Analytics,43,2024-02-08,21.7,2024-02
USG_031964,CUST_06840,Alerts,18,2023-11-08,14.8,2023-11
USG_031965,CUST_03313,Analytics,22,2024-03-07,4.2,2024-03
USG_031966,CUST_07502,Reports,17,2023-02-17,14.2,2023-02
USG_031967,CUST_05722,Reports,12,2023-10-01,11.3,2023-10
USG_031968,CUST_01449,Dashboard,8,2023-11-22,18.1,2023-11
USG_031969,CUST_09409,Dashboard,31,2023-01-23,30.5,2023-01
USG_031970,CUST_02305,Reports,13,2023-10-14,10.4,2023-10
USG_031971,CUST_01590,Integrations,14,2023-07-01,17.1,2023-07
USG_031972,CUST_08985,Analytics,15,2023-07-23,8.2,2023-07
USG_031973,CUST_09003,Dashboard,37,2023-12-17,12.0,2023-12
